gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1117559368																										15877395																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/088e64e7-8fe9-461f-9da9-b05a004b1a05	1415807		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-04/2008-01-04																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559366																										15877496																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/f3bb8e36-6c06-41ea-b466-60e9ead12bf3	1415899		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-04/2008-01-04																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559365																										15877493																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/5b6dfa37-3c19-48c4-a6c0-7e739cb53d59	1415896		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559364																										15877535																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/23e46301-1403-4ac5-a617-0bd0c5c83682	1415934		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-07/2008-01-07																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559362																										15877315																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/d8159fb1-1a2b-440e-880b-2e56191728c0	1415734		AUDA Pascal (Inconnu)	null								Présent				null				null												2008-03-05/2008-03-05																						France	FR			CASSIS			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559361																										15877454																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/96f6c8ce-b7b9-4f96-938e-106485b52b2f	1415860		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559360																										15877338																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/acdb9a6e-dc79-4d27-a7d2-c7e717f8dcf6	1415755		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559359																										15877302																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/5501041d-290d-4652-b0b9-052b6c704a8c	1415722		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-04/2008-01-04																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559358																										15877336																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/f24081bf-d910-448a-998e-42b524338a32	1415753		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-04/2008-01-04																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559357																										15877331																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/dc11b86b-f858-49e3-a2da-db7ea46066a9	1415749		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559356																										15877479																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/ab144dd4-efcb-4750-a70c-55aeabc102f9	1415883		LIJNEN Delphine (Inconnu)	null								Présent				null				null												2008-02-04/2008-02-04																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559355																										15877426																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/1ddb320a-94f5-4919-8cfd-993270643934	1415835		AUDA Pascal (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559354																										15877330																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/28934be2-634c-4d0d-8eb1-4fa7c7f9cc20	1415748		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-07/2008-01-07																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559353																										15877514																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/93263fe9-a7a3-4c77-b4e7-4dd1252e93dd	1415915		AUDA Pascal (Inconnu)	null								Présent				null				null												2008-07-06/2008-07-06																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
1117559352																										15877518																															T126	126_1		Données d'observation flore du réseau des CBN issues du SI de la FCBN	Données d'observation flore du réseau des CBN issues du SI de la FCBN		HumanObservation		Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since		http://flore.silene.eu/occtax/cf1fd30d-f097-431d-a0a7-2e1432219843	1415919		LEJEUNE Solenne (Inconnu)	null								Présent				null				null												2008-01-07/2008-01-07																						France	FR			CIOTAT (LA)			null	null		null	null						43.18184	5.64314		5000																																						null	null				92329								Convolvulus lanuginosus Desr., 1792				TAXREF 8.0				Plantae	null	Equisetopsida	Solanales	Convolvulaceae	Convolvulus											
